user_id,total_sessions,first_session,last_session,total_trips_booked,total_trips_canceled,total_flights_booked,avg_seats,avg_checked_bags,total_domestic_flights,total_international_flights,net_flight_spend_usd,avg_flight_spend_usd,total_flights_discounted,avg_flight_discount_used,total_hotels_booked,avg_nights,avg_rooms,net_hotel_spend_usd,avg_hotel_spend_usd,total_hotels_discounted,avg_hotel_discount_used,total_staycations,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,sign_up_date,age,lifetime,trips_per_session,cancellation_ratio,pct_flights_per_trip,pct_domestic_flights,pct_international_flights,pct_discounted_flights,pct_hotels_per_trip,pct_discounted_hotels,pct_staycations,ltv_usd,recency_days,lifespan_days,frequency_trips_per_day,monetary_per_day,R_score,F_score,M_score,RFM_segment_label,trips_per_session_cat,pct_flights_per_trip_cat,pct_hotels_per_trip_cat,pct_domestic_flights_cat,pct_international_flights_cat,pct_discounted_flights_cat,pct_discounted_hotels_cat,avg_flight_discount_used_cat,avg_hotel_discount_used_cat,avg_nights_cat,avg_rooms_cat,avg_seats_cat,avg_checked_bags_cat,persona
521462,8,2023-01-10 19:35:00,2023-07-13 18:36:30.000000,3,0,3,1.6666666666666667,1.0,3,0,1240.29,413.43,0,0.175,2,2.5,2.0,1104.0,338.0,0,,0,1965-07-26,F,True,True,usa,indianapolis,IND,2023-01-10,58,0,0.375,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,2344.29,15,183,0.01639344262295082,12.81032786885246,5,3,3,Potential,Mid-high,Mid-high,Low,Mid-low,Mid-low,Low,Low,Mid-high,,Mid-low,High,High,High,Riley – Potential – Aspiring globetrotter
521474,8,2023-01-10 07:29:00,2023-06-24 16:21:39.000000,1,0,1,2.0,2.0,1,0,1382.4,1382.4,0,0.1,1,1.0,2.0,144.0,72.0,0,0.1,0,2006-03-07,F,False,False,usa,san francisco,SFO,2023-01-10,17,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1526.4,34,165,0.006060606060606061,9.250909090909092,3,5,4,Loyal,Low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,Mid-low,Low,High,High,High,Taylor – Loyal – Practical frequent flyer
521491,8,2023-01-10 07:45:00,2023-04-14 22:54:57.000000,5,1,4,1.25,0.5,3,1,927.08,804.9625,0,,3,4.333333333333333,1.0,4708.5,1569.5,1,0.23333333333333334,0,1989-02-07,F,False,False,usa,philadelphia,PNE,2023-01-10,34,0,0.625,0.2,0.8,0.75,0.25,0.0,0.6,0.3333333333333333,0.0,5635.58,104,94,0.0425531914893617,59.95297872340426,1,1,1,Lost,High,Mid-low,Low,Low,High,Low,High,,High,Mid-high,Low,Mid-high,Mid-low,Emma – Lost – Former premium planner
521509,8,2023-01-10 18:43:00,2023-06-22 13:46:06.000000,4,0,4,1.25,0.5,4,0,1239.45,309.8625,0,0.1,4,3.25,1.25,3343.0,714.25,0,,0,1968-12-25,F,True,False,usa,new york,LGA,2023-01-10,54,0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4582.45,36,162,0.024691358024691357,28.286728395061726,3,2,2,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,,Mid-low,Mid-high,Mid-high,Mid-low,Riley – Potential – Aspiring globetrotter
521510,8,2023-01-10 20:35:00,2023-06-30 21:17:23.000000,3,0,2,1.0,1.5,2,0,501.23,250.615,0,0.05,3,2.0,1.0,959.0,319.6666666666667,0,,0,1974-09-07,F,True,False,usa,chicago,MDW,2023-01-10,48,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1460.23,27,171,0.017543859649122806,8.539356725146199,4,3,4,Potential,Mid-high,Low,Mid-high,Mid-low,Mid-low,Low,Low,Low,,Low,Low,Low,High,Riley – Potential – Aspiring globetrotter
521514,8,2023-01-10 21:11:00,2023-06-08 15:16:45.000000,2,0,2,1.0,0.5,2,0,265.027,132.5135,1,0.15,2,4.5,1.0,1248.3,624.15,2,0.1,0,1994-09-23,F,False,True,usa,nashville,BNA,2023-01-10,28,0,0.25,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1513.327,50,148,0.013513513513513514,10.225182432432433,2,4,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,High,High,Mid-high,Mid-low,Mid-high,Low,Low,Mid-low,Susan – At Risk – Seasoned bargain hunter
521587,8,2023-01-10 03:10:00,2023-07-01 19:46:49.000000,4,0,4,1.25,0.5,4,0,2014.08,503.52,0,,4,1.5,1.25,657.0,150.25,0,,0,1990-12-23,F,False,False,usa,new york,LGA,2023-01-10,32,0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2671.08,27,172,0.023255813953488372,15.52953488372093,4,2,3,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,,,Low,Mid-high,Mid-high,Mid-low,Riley – Potential – Aspiring globetrotter
521607,8,2023-01-10 15:04:00,2023-06-04 19:17:06.000000,3,0,3,1.0,0.3333333333333333,3,0,1433.3775,477.7925,2,0.15,3,2.3333333333333335,1.0,758.2,252.73333333333332,1,0.08333333333333333,0,1982-07-08,F,False,False,usa,bakersfield,BFL,2023-01-10,41,0,0.375,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,2191.5775000000003,54,145,0.020689655172413793,15.1143275862069,2,2,3,Lost,Mid-high,Mid-high,Mid-high,Mid-low,Mid-low,High,High,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,Chris – Lost – Occasional explorer who drifted away
521609,8,2023-01-10 11:36:00,2023-03-25 14:34:45.000000,2,0,2,1.5,0.5,2,0,215.31,107.655,0,0.11666666666666667,2,3.5,1.5,2352.0,646.0,0,0.05,0,1972-10-12,M,True,True,canada,toronto,YYZ,2023-01-10,50,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2567.31,125,74,0.02702702702702703,34.69337837837838,1,1,1,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,Low,Mid-high,High,High,Mid-low,Emma – Lost – Former premium planner
521642,9,2023-01-10 20:51:00,2023-07-19 19:43:22.000000,2,0,0,,,0,0,0.0,,0,0.15,2,8.0,1.0,1747.6,873.8,1,0.05,0,1965-02-27,F,True,False,usa,lubbock,LBB,2023-01-10,58,0,0.2222222222222222,0.0,0.0,,,,1.0,0.5,0.0,1747.6,9,189,0.010582010582010581,9.246560846560847,5,4,4,Champions,Mid-low,Low,Mid-high,,,,High,Mid-high,Low,High,Low,,,Alex – Champion – Young global explorer
521657,8,2023-01-10 22:56:00,2023-07-12 14:57:25.000000,3,0,2,1.0,1.0,2,0,1233.74,616.87,0,0.2,3,3.0,1.3333333333333333,1548.0,372.0,0,,0,1996-09-17,F,False,False,canada,montreal,YUL,2023-01-10,26,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,2781.74,16,182,0.016483516483516484,15.284285714285714,5,3,3,Potential,Mid-high,Low,Mid-high,Mid-low,Mid-low,Low,Low,High,,Mid-low,High,Low,High,Riley – Potential – Aspiring globetrotter
521658,9,2023-01-10 14:20:00,2023-05-30 19:10:00.000000,5,0,4,1.0,0.0,4,0,1603.74,400.935,0,0.125,5,2.4,1.0,1437.0,287.4,0,,0,1974-03-04,F,True,False,usa,new york,LGA,2023-01-10,49,0,0.5555555555555556,0.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,3040.74,59,140,0.03571428571428571,21.719571428571427,2,1,2,Lost,High,Mid-low,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,,Mid-low,Low,Low,Low,Chris – Lost – Occasional explorer who drifted away
521663,8,2023-01-10 17:07:00,2023-03-11 11:18:45.000000,0,0,0,,,0,0,0.0,,0,0.1,0,,,0.0,,0,0.1,0,1989-10-27,M,False,False,usa,san francisco,SFO,2023-01-10,33,0,0.0,,,,,,,,,0.0,139,59,0.0,0.0,1,5,5,At Risk,Low,,,,,,,Mid-low,Mid-low,,,,,Susan – At Risk – Seasoned bargain hunter
521695,9,2023-01-10 12:32:00,2023-07-04 21:27:23.000000,4,0,3,1.0,0.3333333333333333,3,0,715.69,238.56333333333333,0,0.05,4,2.75,1.0,2919.8,729.95,1,0.05,0,1985-04-17,M,True,False,canada,halifax,YAW,2023-01-10,38,0,0.4444444444444444,0.0,0.75,1.0,0.0,0.0,1.0,0.25,0.0,3635.4900000000002,23,175,0.022857142857142857,20.774228571428573,4,2,2,Potential,High,Mid-low,Mid-high,Mid-low,Mid-low,Low,Mid-high,Low,Low,Mid-low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521708,8,2023-01-10 16:02:00,2023-03-28 09:58:37.000000,4,0,4,1.0,0.75,4,0,1123.164,280.791,1,0.2,3,4.0,1.0,1332.0,444.0,1,0.05,0,1976-06-24,F,True,False,usa,nashville,BNA,2023-01-10,47,0,0.5,0.0,1.0,1.0,0.0,0.25,0.75,0.3333333333333333,0.0,2455.1639999999998,122,76,0.05263157894736842,32.30478947368421,1,1,1,Lost,High,Mid-high,Low,Mid-low,Mid-low,Mid-high,High,High,Low,Mid-high,Low,Low,Mid-high,Chris – Lost – Occasional explorer who drifted away
521719,8,2023-01-10 22:43:00,2023-06-20 19:17:00.000000,1,0,1,1.0,0.0,1,0,236.02,236.02,0,0.1,1,2.0,1.0,232.0,232.0,0,,0,2003-03-27,F,False,False,usa,new york,JFK,2023-01-10,20,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,468.02,38,160,0.00625,2.925125,3,5,5,Loyal,Low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,,Low,Low,Low,Low,Taylor – Loyal – Practical frequent flyer
521720,7,2023-01-10 19:53:00,2023-07-10 16:55:39.000000,3,0,3,1.0,1.0,3,0,842.27,280.75666666666666,0,0.05,3,5.666666666666667,1.0,3621.0,1207.0,0,0.1,0,1979-08-11,M,False,False,usa,indianapolis,IND,2023-01-10,43,0,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4463.27,18,180,0.016666666666666666,24.795944444444448,4,3,2,Potential,Mid-high,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Low,Mid-low,High,Low,Low,High,Riley – Potential – Aspiring globetrotter
521743,8,2023-01-10 19:20:00,2023-07-17 06:44:46.000000,7,0,7,1.0,0.2857142857142857,7,0,2716.31,388.0442857142857,0,,6,3.5,1.0,1702.1,283.68333333333334,1,0.05,0,1985-03-17,F,False,False,canada,calgary,YYC,2023-01-10,38,0,0.875,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.16666666666666666,0.0,4418.41,11,187,0.0374331550802139,23.627860962566846,5,1,2,Potential,High,Mid-high,Mid-low,Mid-low,Mid-low,Low,Mid-high,,Low,Mid-high,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521748,8,2023-01-10 12:38:00,2023-04-14 16:57:50.000000,2,0,1,1.0,0.0,1,0,114.5,114.5,0,0.15,2,5.0,1.5,2102.4,873.6,1,0.2,0,1984-02-03,M,False,False,usa,philadelphia,PNE,2023-01-10,39,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,2216.9,105,94,0.02127659574468085,23.58404255319149,1,2,2,Lost,Mid-low,Low,Mid-high,Mid-low,Mid-low,Low,High,Mid-high,High,Mid-high,High,Low,Low,Emma – Lost – Former premium planner
521768,8,2023-01-10 13:29:00,2023-04-13 17:29:21.000000,3,0,3,1.0,0.6666666666666666,3,0,804.41,268.13666666666666,0,,2,1.5,1.0,1323.0,661.5,0,,0,1976-11-22,F,False,False,usa,omaha,OFF,2023-01-10,46,0,0.375,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,2127.41,106,93,0.03225806451612903,22.87537634408602,1,1,2,Lost,Mid-high,Mid-high,Low,Mid-low,Mid-low,Low,Low,,,Low,Low,Low,Mid-high,Chris – Lost – Occasional explorer who drifted away
521785,9,2023-01-10 09:46:00,2023-07-14 05:57:35.000000,2,0,1,1.0,0.0,1,0,301.52,301.52,0,,2,4.5,1.5,2505.0,636.5,0,0.2,0,1999-12-12,F,False,False,usa,los angeles,LAX,2023-01-10,23,0,0.2222222222222222,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,2806.52,14,184,0.010869565217391304,15.25282608695652,5,4,3,Potential,Mid-low,Low,Mid-high,Mid-low,Mid-low,Low,Low,,High,Mid-high,High,Low,Low,Riley – Potential – Aspiring globetrotter
521814,7,2023-01-10 13:45:00,2023-06-05 14:55:04.000000,5,0,5,1.2,0.2,5,0,2457.92,491.584,0,,4,2.75,1.25,1835.6,351.575,1,0.1,0,1981-07-11,F,True,True,canada,toronto,YKZ,2023-01-10,42,0,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.8,0.25,0.0,4293.52,53,146,0.03424657534246575,29.407671232876716,2,1,2,Lost,High,Mid-high,Mid-low,Mid-low,Mid-low,Low,Mid-high,,Mid-low,Mid-low,Mid-high,Mid-high,Low,Emma – Lost – Former premium planner
521818,8,2023-01-10 04:45:00,2023-04-02 15:44:20.573606,2,1,2,1.0,0.5,1,1,125.66,1409.555,0,0.075,2,6.5,1.0,93.6,652.8,1,0.1,0,2006-06-14,F,False,False,usa,boston,BOS,2023-01-10,17,0,0.25,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,219.26,117,82,0.012195121951219513,2.67390243902439,1,4,5,At Risk,Mid-low,Mid-high,Mid-high,Low,High,Low,High,Low,Mid-low,High,Low,Low,Mid-low,Susan – At Risk – Seasoned bargain hunter
521859,8,2023-01-10 20:41:00,2023-07-14 14:54:45.000000,5,0,5,1.0,0.4,5,0,1563.26,312.652,0,,5,2.6,1.0,1370.0,274.0,0,,0,1983-06-10,M,False,False,usa,new york,LGA,2023-01-10,40,0,0.625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2933.26,14,184,0.02717391304347826,15.94163043478261,5,1,3,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,,,Mid-low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521865,9,2023-01-10 13:40:00,2023-07-07 20:24:31.000000,4,0,4,1.0,0.5,4,0,1090.237,272.55925,1,0.1,4,2.25,1.0,2008.0,502.0,0,0.2,0,1979-05-19,F,True,True,usa,richmond,RIC,2023-01-10,44,0,0.4444444444444444,0.0,1.0,1.0,0.0,0.25,1.0,0.0,0.0,3098.237,20,178,0.02247191011235955,17.40582584269663,4,2,3,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Mid-high,Low,Mid-low,High,Mid-low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521883,9,2023-01-10 14:11:00,2023-05-27 13:41:20.000000,3,0,3,1.3333333333333333,1.0,3,0,1381.732,460.57733333333334,1,0.1,1,2.0,1.0,208.0,208.0,0,,0,1991-08-03,F,False,False,usa,tulsa,TUL,2023-01-10,32,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1589.732,62,136,0.022058823529411766,11.68920588235294,2,2,4,At Risk,Mid-high,Mid-high,Low,Mid-low,Mid-low,High,Low,Mid-low,,Low,Low,High,High,Susan – At Risk – Seasoned bargain hunter
521884,7,2023-01-10 20:24:00,2023-05-25 02:28:00.000000,1,0,1,3.0,1.0,1,0,1477.4,1477.4,0,0.15,1,1.0,3.0,672.0,224.0,0,,0,1971-12-22,F,False,True,usa,jacksonville,LRF,2023-01-10,51,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2149.4,64,134,0.007462686567164179,16.040298507462687,2,4,3,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-high,,Low,High,High,High,Leo – At Risk – Budget short-trip traveler
521885,8,2023-01-10 19:34:00,2023-06-03 13:52:39.000000,2,0,2,1.0,1.0,2,0,727.25,363.625,0,,2,2.0,1.0,960.0,480.0,0,,0,1979-03-17,M,True,True,usa,houston,HOU,2023-01-10,44,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1687.25,55,143,0.013986013986013986,11.798951048951048,2,3,3,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,,,Low,Low,Low,High,Chris – Lost – Occasional explorer who drifted away
521904,9,2023-01-10 06:09:00,2023-06-25 01:24:54.000000,1,0,1,1.0,0.0,1,0,217.55,217.55,0,0.05,1,1.0,1.0,207.0,207.0,0,,0,1990-05-05,F,False,True,usa,bakersfield,BFL,2023-01-10,33,0,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,424.55,33,165,0.006060606060606061,2.5730303030303032,3,5,5,Loyal,Low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Low,,Low,Low,Low,Low,Taylor – Loyal – Practical frequent flyer
521921,8,2023-01-10 10:31:00,2023-06-20 18:12:23.000000,1,0,1,2.0,0.0,1,0,858.59,858.59,0,0.05,1,2.0,2.0,376.0,188.0,0,0.1,0,1975-01-10,F,True,True,usa,san antonio,SAT,2023-01-10,48,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1234.5900000000001,38,161,0.006211180124223602,7.668260869565218,3,5,4,Loyal,Low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Low,Mid-low,Low,High,High,Low,Taylor – Loyal – Practical frequent flyer
521925,8,2023-01-10 09:10:00,2023-07-14 16:50:51.000000,5,0,3,1.0,0.3333333333333333,3,0,1269.4475,423.14916666666664,1,0.11666666666666667,5,5.0,1.2,4688.95,734.79,1,0.1,0,1982-05-12,F,False,False,canada,edmonton,YED,2023-01-10,41,0,0.625,0.0,0.6,1.0,0.0,0.3333333333333333,1.0,0.2,0.0,5958.3975,14,185,0.02702702702702703,32.20755405405406,5,1,1,Potential,High,Low,Mid-high,Mid-low,Mid-low,High,Mid-high,Mid-low,Mid-low,Mid-high,Mid-high,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521941,8,2023-01-10 22:38:00,2023-07-10 20:18:28.000000,3,0,2,1.0,0.5,2,0,819.91,409.955,0,0.125,3,6.333333333333333,1.3333333333333333,4346.0,843.6666666666666,0,0.225,0,1995-11-28,F,True,True,usa,new orleans,MSY,2023-01-10,27,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,5165.91,17,180,0.016666666666666666,28.6995,4,3,2,Potential,Mid-high,Low,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,High,High,High,Low,Mid-low,Riley – Potential – Aspiring globetrotter
521943,8,2023-01-10 17:55:00,2023-07-12 09:13:18.000000,3,0,3,1.0,0.6666666666666666,3,0,1544.98,514.9933333333333,0,0.1,3,2.6666666666666665,1.0,1275.0,425.0,0,0.05,0,1971-06-08,F,True,False,usa,philadelphia,PNE,2023-01-10,52,0,0.375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2819.98,16,182,0.016483516483516484,15.494395604395605,5,3,3,Potential,Mid-high,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,Low,Mid-low,Low,Low,Mid-high,Riley – Potential – Aspiring globetrotter
521956,6,2023-01-10 16:05:00,2023-06-29 17:02:57.000000,2,0,2,1.5,0.5,2,0,939.21,469.605,0,0.1,2,4.0,1.5,1811.0,538.0,0,,0,1996-05-06,F,False,False,canada,toronto,YTZ,2023-01-10,27,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2750.21,29,170,0.011764705882352941,16.177705882352942,3,4,3,Potential,Mid-high,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,,Mid-high,High,High,Mid-low,Riley – Potential – Aspiring globetrotter
521963,7,2023-01-28 02:37:00,2023-07-01 19:32:43.000000,1,0,0,,,0,0,0.0,,0,0.05,1,8.0,1.0,1056.0,1056.0,0,,0,1999-05-02,M,True,False,canada,toronto,YZD,2023-01-10,24,0,0.14285714285714285,0.0,0.0,,,,1.0,0.0,0.0,1056.0,27,154,0.006493506493506494,6.857142857142857,4,5,4,Champions,Mid-low,Low,Mid-high,,,,Low,Low,,High,Low,,,Alex – Champion – Young global explorer
521986,10,2023-01-10 15:10:00,2023-05-31 17:05:27.000000,2,0,1,1.0,1.0,1,0,318.84,318.84,0,0.1,2,5.0,1.0,1864.0,932.0,0,0.15,0,1972-10-26,M,True,True,usa,omaha,OMA,2023-01-10,50,0,0.2,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,2182.84,58,141,0.014184397163120567,15.48113475177305,2,3,3,Lost,Mid-low,Low,Mid-high,Mid-low,Mid-low,Low,Low,Mid-low,High,Mid-high,Low,Low,High,Emma – Lost – Former premium planner
521992,7,2023-01-10 09:07:00,2023-06-04 11:09:35.000000,2,0,2,1.5,0.5,2,0,1574.234,787.117,1,0.2,2,5.0,1.5,2455.0,760.0,1,0.1,0,1990-11-12,F,True,True,usa,los angeles,LAX,2023-01-10,32,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,4029.234,54,145,0.013793103448275862,27.78782068965517,2,3,2,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,High,High,High,Mid-low,Mid-high,High,High,Mid-low,Chris – Lost – Occasional explorer who drifted away
521997,7,2023-01-10 13:57:00,2023-06-02 15:09:07.000000,3,0,1,1.0,0.0,1,0,206.11,206.11,0,0.13333333333333333,3,6.333333333333333,1.0,2214.0,738.0,0,,0,1992-05-25,F,True,False,usa,new york,JFK,2023-01-10,31,0,0.42857142857142855,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,2420.11,56,143,0.02097902097902098,16.923846153846156,2,2,3,Lost,Mid-high,Low,Mid-high,Mid-low,Mid-low,Low,Low,Mid-high,,High,Low,Low,Low,Emma – Lost – Former premium planner
522001,8,2023-01-10 17:44:00,2023-03-20 17:29:30.000000,0,0,0,,,0,0,0.0,,0,0.25,0,,,0.0,,0,0.15,0,1957-07-12,F,True,False,usa,sacramento,MCC,2023-01-10,66,0,0.0,,,,,,,,,0.0,130,68,0.0,0.0,1,5,5,At Risk,Low,,,,,,,High,High,,,,,Susan – At Risk – Seasoned bargain hunter
522005,8,2023-01-10 17:51:00,2023-06-19 06:27:21.000000,5,0,3,1.0,0.0,3,0,971.35,323.78333333333336,0,0.2,5,5.0,1.2,5875.6,885.52,1,0.1,0,1977-08-07,F,False,True,usa,nashville,BNA,2023-01-10,46,0,0.625,0.0,0.6,1.0,0.0,0.0,1.0,0.2,0.0,6846.950000000001,39,159,0.031446540880503145,43.062578616352205,3,1,1,Potential,High,Low,Mid-high,Mid-low,Mid-low,Low,Mid-high,High,Mid-low,Mid-high,Mid-high,Low,Low,Riley – Potential – Aspiring globetrotter
522062,8,2023-01-10 21:32:00,2023-06-17 17:58:22.000000,4,0,4,1.0,0.5,4,0,2053.37,513.3425,0,,3,2.6666666666666665,1.0,1075.0,358.3333333333333,0,0.15,0,1973-07-17,F,True,False,canada,edmonton,YEG,2023-01-10,50,0,0.5,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,3128.37,41,157,0.025477707006369428,19.92592356687898,3,2,2,Potential,High,Mid-high,Low,Mid-low,Mid-low,Low,Low,,High,Mid-low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
522086,11,2023-01-10 16:56:00,2023-06-24 10:14:22.000000,2,0,2,1.0,0.0,2,0,716.606,358.303,2,0.11666666666666667,2,4.0,1.0,1382.0,691.0,0,0.35,0,1984-08-03,F,True,True,usa,corpus christi,CRP,2023-01-10,39,0,0.18181818181818182,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2098.6059999999998,34,164,0.012195121951219513,12.796378048780486,3,4,3,Potential,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,High,Low,Mid-low,High,Mid-high,Low,Low,Low,Riley – Potential – Aspiring globetrotter
522111,8,2023-01-10 21:06:00,2023-07-05 12:39:34.454845,4,1,3,1.6666666666666667,0.6666666666666666,2,1,1085.39,1078.43,0,0.1,2,5.0,1.5,1332.0,553.5,0,0.05,0,2001-04-11,F,False,True,usa,philadelphia,PHL,2023-01-10,22,0,0.5,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,2417.3900000000003,23,175,0.017142857142857144,13.813657142857144,4,3,3,Potential,High,Mid-low,Low,Low,High,Low,Low,Mid-low,Low,Mid-high,High,High,Mid-high,Riley – Potential – Aspiring globetrotter
522112,8,2023-01-10 02:11:00,2023-04-19 15:39:13.000000,2,0,2,1.0,0.5,2,0,775.19,387.595,0,0.175,2,1.5,1.0,290.0,145.0,0,0.125,0,1980-01-18,F,True,True,canada,toronto,YKZ,2023-01-10,43,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1065.19,100,99,0.020202020202020204,10.75949494949495,1,2,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Mid-high,Mid-high,Low,Low,Low,Mid-low,Leo – At Risk – Budget short-trip traveler
522115,8,2023-01-10 17:41:00,2023-06-08 18:43:10.000000,4,1,4,1.0,0.75,4,0,496.98,182.4625,0,,4,3.25,1.0,2859.3,821.325,1,0.15,0,1984-10-14,M,False,True,usa,chicago,MDW,2023-01-10,38,0,0.5,0.25,1.0,1.0,0.0,0.0,1.0,0.25,0.0,3356.28,50,149,0.020134228187919462,22.52536912751678,2,2,2,Lost,High,Mid-high,Mid-high,Mid-low,Mid-low,Low,Mid-high,,High,Mid-low,Low,Low,Mid-high,Chris – Lost – Occasional explorer who drifted away
522118,7,2023-01-10 23:39:00,2023-07-07 19:20:30.000000,2,0,2,1.0,1.0,2,0,507.15,253.575,0,,1,3.0,1.0,612.0,612.0,0,,0,1973-03-13,F,True,False,usa,des moines,DSM,2023-01-10,50,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1119.15,21,177,0.011299435028248588,6.3228813559322035,4,4,4,Loyal,Mid-low,Mid-high,Low,Mid-low,Mid-low,Low,Low,,,Mid-low,Low,Low,High,Taylor – Loyal – Practical frequent flyer
522134,8,2023-01-10 20:40:00,2023-07-14 19:41:00.000000,0,0,0,,,0,0,0.0,,0,0.15,0,,,0.0,,0,0.1,0,2006-04-24,F,False,True,usa,houston,IAH,2023-01-10,17,0,0.0,,,,,,,,,0.0,14,184,0.0,0.0,5,5,5,Champions,Low,,,,,,,Mid-high,Mid-low,,,,,Alex – Champion – Young global explorer
522152,7,2023-01-10 21:36:00,2023-04-26 18:30:36.680505,1,1,1,2.0,2.0,1,0,0.0,661.83,0,0.05,1,8.0,1.0,0.0,1872.0,0,,0,1992-09-27,F,False,True,usa,dallas,DAL,2023-01-10,30,0,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,93,105,0.0,0.0,1,5,5,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Low,Low,Low,,High,Low,High,High,Susan – At Risk – Seasoned bargain hunter
522171,8,2023-01-10 10:46:00,2023-06-23 03:17:07.000000,4,0,3,1.6666666666666667,0.6666666666666666,3,0,379.62,126.54,0,0.15,3,7.333333333333333,1.6666666666666667,4758.0,978.0,0,0.1,0,1986-07-02,F,False,False,usa,louisville,LOU,2023-01-10,37,0,0.5,0.0,0.75,1.0,0.0,0.0,0.75,0.0,0.0,5137.62,35,163,0.024539877300613498,31.519141104294476,3,2,1,Potential,High,Mid-low,Low,Mid-low,Mid-low,Low,Low,Mid-high,Mid-low,High,High,High,Mid-high,Riley – Potential – Aspiring globetrotter
